,Date,Close,High,Low,Open,Volume,Year,Month,Volatility,Volume_log,Standardised_Volume,Prev_close,Prev_volatility,Daily_return_percent,MA_7,MA_50,High_Volatility
15,2015-01-26,31.287872314453125,31.455225717008307,31.164177407391453,31.418845025264808,11151900,2015,January,0.2910483096168548,16.22712053461162,-0.48234274761328894,31.5134334564209,0.41474594512713736,-0.4168603610551698,31.34192521231515,30.668404121398925,0
16,2015-01-27,30.844011306762695,31.025917485996416,30.669382929072416,30.953156124570135,15274000,2015,January,0.35653455692400016,16.5416626599012,0.18919211452554469,31.287872314453125,0.2910483096168548,-0.3526128882243535,31.34296417236328,30.668404121398925,0
17,2015-01-28,30.502042770385742,31.142353633698725,30.48749271101748,30.989553029306716,14278500,2015,January,0.6548609226812445,16.474265537376972,0.02701435191444624,30.844011306762695,0.35653455692400016,-1.573143886457275,31.279557091849192,30.668404121398925,0
18,2015-01-29,30.633012771606445,30.669396243783005,30.17461099940941,30.39289795412265,13657900,2015,January,0.4947852443735954,16.429828739977854,-0.07408812872487841,30.502042770385742,0.6548609226812445,0.7900359414434384,31.169374465942383,30.668404121398925,0
19,2015-01-30,29.956315994262695,30.50931247621075,29.91266027640856,30.436551096008035,19193700,2015,January,0.5966521998021896,16.77009271025365,0.8277538182992489,30.633012771606445,0.4947852443735954,-1.5778236510125678,30.9417302267892,30.668404121398925,0
20,2015-02-02,30.261919021606445,30.291024683112514,29.759858851135693,29.985420788636095,15197500,2015,February,0.5311658319768213,16.536641564405308,0.17672943362172847,29.956315994262695,0.5966521998021896,0.9221088972516213,30.71408680507115,30.668404121398925,0
21,2015-02-03,30.291027069091797,30.45110266864679,30.101843030069254,30.378341284818962,13193100,2015,February,0.3492596385775357,16.395204599411535,-0.14980909714440482,30.261919021606445,0.5311658319768213,-0.2874225913407552,30.539457321166992,30.668404121398925,0
22,2015-02-04,30.32740020751953,30.625726247981312,30.2837417226953,30.392886546921783,16400000,2015,February,0.3419845252860121,16.612791953770035,0.37262974456080017,30.291027069091797,0.3492596385775357,-0.2154660081435553,30.40224702017648,30.668404121398925,0
23,2015-02-05,30.407451629638672,30.429279493013496,30.203714727352875,30.414726658873846,11078500,2015,February,0.22556476566062145,16.22051694132239,-0.494300404846493,30.32740020751953,0.3419845252860121,-0.023919429941849004,30.339881352015905,30.668404121398925,0
24,2015-02-06,30.160053253173828,30.3856152001811,30.065461237126616,30.291025959802656,12366400,2015,February,0.3201539630544836,16.33049375619902,-0.2844875063363637,30.407451629638672,0.22556476566062145,-0.43238121680868113,30.291025706699916,30.668404121398925,0
25,2015-02-09,29.999977111816406,30.160055493066555,29.86172936707154,30.109121967335867,13371100,2015,February,0.29832612599501473,16.40860629422918,-0.12081096379957759,30.160053253173828,0.3201539630544836,-0.36249763655634665,30.200592041015625,30.668404121398925,0
26,2015-02-10,30.851303100585938,31.30970488167718,30.70577753606379,31.222390653231603,32184200,2015,February,0.6039273456133927,17.286986237931558,2.9440473644564307,29.999977111816406,0.29832612599501473,-1.1885302338540076,30.328447341918945,30.668404121398925,0
27,2015-02-11,30.8294734954834,30.91679050252613,30.341966030006976,30.633014393141305,20496300,2015,February,0.574824472519154,16.835754988803167,1.0399615064732488,30.851303100585938,0.6039273456133927,0.641331276839931,30.409526552472794,30.668404121398925,0
28,2015-02-12,30.683944702148438,31.040482170938446,30.611183312927167,30.8513008935617,13818200,2015,February,0.4292988580112791,16.441497194169113,-0.04797351762838511,30.8294734954834,0.574824472519154,-0.542460727962973,30.46565764290946,30.668404121398925,0
29,2015-02-13,30.55297088623047,30.7275993085072,30.385614716017905,30.57479874509788,10792100,2015,February,0.3419845924892968,16.19432503561022,-0.540958075576597,30.683944702148438,0.4292988580112791,-0.07139166818198833,30.49788202558245,30.668404121398925,0
30,2015-02-17,30.4219970703125,30.472930589588238,30.298299398022404,30.4219970703125,12804200,2015,February,0.17463119156583318,16.365283878167983,-0.21316513117700772,30.55297088623047,0.3419845924892968,0.0,30.49995994567871,30.668404121398925,0
31,2015-02-18,30.363792419433594,30.414725949900447,30.1746111313666,30.378345253234013,9789800,2015,February,0.24011481853384709,16.09685168743595,-0.7042436320458125,30.4219970703125,0.17463119156583318,-0.04790528805669489,30.529065540858678,30.668404121398925,0
32,2015-02-19,30.640287399291992,30.734879420938427,30.2182635916917,30.327408445565965,16578300,2015,February,0.516615829246728,16.623605229561853,0.40167675116407375,30.363792419433594,0.24011481853384709,1.0316705902768033,30.620538439069474,30.668404121398925,0
33,2015-02-20,30.538423538208008,30.640290598770914,30.298305944878965,30.58935706848946,15982400,2015,February,0.34198465389194865,16.586998737328845,0.3045981688034976,30.640287399291992,0.516615829246728,-0.16650735799190328,30.57584135872977,30.668404121398925,0
34,2015-02-23,30.451086044311523,30.683925676247743,30.334666228343412,30.349219052297848,11830300,2015,February,0.3492594479043305,16.286174679417865,-0.3718240191799698,30.538423538208008,0.34198465389194865,0.33564946708558935,30.521786008562362,30.668404121398925,0
35,2015-02-24,30.654842376708984,30.800367933502063,30.39289692961527,30.451105486931024,12782700,2015,February,0.40747100388679414,16.36360333043617,-0.2166677146989953,30.451086044311523,0.3492594479043305,0.6690623756349351,30.517628533499582,30.668404121398925,0
36,2015-02-25,30.59663963317871,30.734890199994595,30.371077593712638,30.683953881498805,10323300,2015,February,0.36381260628195733,16.149914131213084,-0.6173306874420746,30.654842376708984,0.40747100388679414,-0.2845599646554722,30.52386692592076,30.668404121398925,0
37,2015-02-26,30.894954681396484,30.960441037860832,30.53842001061085,30.589353535008797,14346500,2015,February,0.4220210272499827,16.479016637685252,0.0380922904956162,30.59663963317871,0.36381260628195733,0.9990441479514556,30.591432298932755,30.668404121398925,0
38,2015-02-27,31.50615882873535,31.768104246934577,30.902231581814977,30.93861227308291,28312800,2015,February,0.8658726651195998,17.15882459249759,2.3133542552925865,30.894954681396484,0.4220210272499827,1.8344279654269307,30.75462750026158,30.668404121398925,0
39,2015-03-02,31.433391571044922,31.506152939981096,31.34607737318785,31.506152939981096,13514600,2015,March,0.16007556679324608,16.419281214504384,-0.09743325517607922,31.50615882873535,0.8658726651195998,-0.23094336231650872,30.867928096226283,30.668404121398925,0
40,2015-03-03,31.25149154663086,31.404292116982894,31.171452359588695,31.36791142532796,10036300,2015,March,0.23283975739419915,16.121719178047396,-0.6640861046890714,31.433391571044922,0.16007556679324608,-0.3711432269701525,30.969794954572404,30.668404121398925,0
41,2015-03-04,30.9240665435791,31.273326256167422,30.902238678939035,31.229667751217836,16263000,2015,March,0.37108757722838703,16.60440320839985,0.3503109565369725,31.25149154663086,0.23283975739419915,-0.9785605472117671,31.037363597324916,30.668404121398925,0
42,2015-03-05,30.851303100585938,31.004103694283017,30.742158233277006,30.9677229970698,9223000,2015,March,0.261945461006011,16.037211030642442,-0.7965815083370938,30.9240665435791,0.37108757722838703,-0.37593947896936963,31.065429415021622,30.668404121398925,0
43,2015-03-06,30.21099281311035,30.70577807578096,30.072745051002425,30.647566738681206,18180500,2015,March,0.6330330247785341,16.715860204089676,0.6626925334398165,30.851303100585938,0.261945461006011,-1.4244978379306106,31.010337012154714,30.668404121398925,0
44,2015-03-09,30.11639976501465,30.232819659628362,30.06546623460048,30.218266825842992,10123300,2015,March,0.16735342502788342,16.13035035440733,-0.6499128597396333,30.21099281311035,0.6330330247785341,-0.33710424696238966,30.899114881243026,30.668404121398925,0
45,2015-03-10,29.6070556640625,29.94176522171813,29.599780636483942,29.90538175681934,14599100,2015,March,0.3419845852341865,16.49647050944026,0.07924357410743284,30.11639976501465,0.16735342502788342,-0.9975665757512497,30.627814429146902,30.668404121398925,0
46,2015-03-11,29.177759170532227,29.636163662854276,29.163209114227683,29.636163662854276,18549700,2015,March,0.4729545486265927,16.73596422828943,0.7228392235011099,29.6070556640625,0.3419845852341865,-1.546774061369522,30.30558122907366,30.668404121398925,0
47,2015-03-12,29.764694213867188,29.764694213867188,29.36118030624801,29.419871864357592,17728700,2015,March,0.40351390761917827,16.690695409714895,0.5890894062196315,29.177759170532227,0.4729545486265927,1.1720729141833899,30.093181610107422,30.668404121398925,0
48,2015-03-13,29.280475616455078,29.76469284303739,29.060377385954183,29.66931591696336,17438400,2015,March,0.704315457083208,16.674185286461892,0.541796383129725,29.764694213867188,0.40351390761917827,-1.310580606565192,29.85838290623256,30.668404121398925,0
49,2015-03-16,29.559268951416016,29.603286919413073,29.339170715327995,29.3465061104272,15238800,2015,March,0.2641162040850773,16.539355430587086,0.18345765220117435,29.280475616455078,0.704315457083208,0.7250022888183565,29.673806599208287,30.668404121398925,0
50,2015-03-17,29.720666885375977,29.88207353227327,29.581272016773998,29.838052774383005,21661800,2015,March,0.30080151549927336,16.891060944741586,1.229834115537272,29.559268951416016,0.2641162040850773,-0.39341001872551257,29.603760038103378,30.6495751953125,0
51,2015-03-18,29.786705017089844,29.926102723676024,29.199775406651348,29.698666275199354,26247500,2015,March,0.7263273170246762,17.0830813424701,1.9768944530618469,29.720666885375977,0.30080151549927336,0.2964400524747086,29.55666078839983,30.632067031860352,0
52,2015-03-19,29.361181259155273,29.72801260502373,29.317160490118678,29.698665425666,16057600,2015,March,0.410852114905051,16.591692877989992,0.3168490655873797,29.786705017089844,0.7263273170246762,-1.1363613875358465,29.521535873413086,30.60139156341553,0
53,2015-03-20,29.823375701904297,29.830711093989912,29.353829446131755,29.39785019474474,31608500,2015,March,0.476881647858157,17.268936661365363,2.850259581497908,29.361181259155273,0.410852114905051,1.447471513531367,29.613766806466238,30.572246971130372,0
54,2015-03-23,29.801368713378906,30.03614047961201,29.713330000716546,29.816042298606,17060500,2015,March,0.32281047889546244,16.65227646653682,0.4802323685734878,29.823375701904297,0.476881647858157,-0.04921372555129375,29.6190060206822,30.53509532928467,0
55,2015-03-24,29.691326141357422,30.072831026937163,29.691326141357422,30.01413667590919,13485700,2015,March,0.3815048855797407,16.41714049689044,-0.10214137907307645,29.801368713378906,0.32281047889546244,-1.0755283020046695,29.677698952811106,30.502727890014647,0
56,2015-03-25,29.676652908325195,29.86006855942893,29.522584433086227,29.77936522515117,22811300,2015,March,0.3374841263427051,16.94276662902161,1.4171001508174907,29.691326141357422,0.3815048855797407,-0.34491103503853876,29.694468089512416,30.475742378234862,0
57,2015-03-26,29.603275299072266,29.757346522686255,29.51523659893557,29.595939906852465,17359600,2015,March,0.24210992375068585,16.66965628306138,0.5289590072444869,29.676652908325195,0.3374841263427051,0.02478513013233467,29.6776978628976,30.447434692382814,0
58,2015-03-27,29.405193328857422,29.698656639512343,29.324490008849743,29.698656639512343,14384400,2015,March,0.37416663066260014,16.481654913502947,0.044266612146003574,29.603275299072266,0.24210992375068585,-0.9881366494688028,29.62319619315011,30.416184120178222,0
59,2015-03-30,29.720666885375977,29.79403481519309,29.30247948086968,29.427203562208593,12561400,2015,March,0.4915553343234116,16.34613925736968,-0.252719888346244,29.405193328857422,0.37416663066260014,0.9972518202316004,29.674551282610214,30.393862686157227,0
60,2015-03-31,29.75002098083496,30.00680459690393,29.603287885752835,29.720673802078334,16604800,2015,March,0.4035167111510951,16.625202428379104,0.4059938889935003,29.720666885375977,0.4915553343234116,0.09874331568678846,29.664072036743164,30.369945259094237,0
61,2015-04-01,29.845399856567383,29.940776794388754,29.51525107080202,29.926103204054602,14300700,2015,April,0.425525723586734,16.475819115007667,0.03063097303947526,29.75002098083496,0.4035167111510951,-0.269675429964717,29.670362200055802,30.338767433166502,0
62,2015-04-02,29.845399856567383,29.98479476669001,29.69866675192709,29.882082433052158,14343100,2015,April,0.2861280147629195,16.47877961801409,0.0375383935665577,29.845399856567383,0.425525723586734,-0.12275776484774456,29.692372730800084,30.304678916931152,0
63,2015-04-06,30.20488929748535,30.527702647604077,29.779366425102726,29.911425923114777,19843400,2015,April,0.7483362225013508,16.803382066501005,0.9335970050078684,29.845399856567383,0.2861280147629195,0.9811079389023499,29.767835072108678,30.271668243408204,0
64,2015-04-07,30.08750343322754,30.351622429648696,30.05815905483696,30.116850610318966,9773400,2015,April,0.29346337481173634,16.095175069892285,-0.7069153701742122,30.20488929748535,0.7483362225013508,-0.09744437581189867,29.837010519845144,30.243149642944335,0
65,2015-04-08,29.99945831298828,30.146191368501285,29.88941062037872,30.06548804803412,8954700,2015,April,0.2567807481225657,16.007689203751458,-0.8402904924742688,30.08750343322754,0.29346337481173634,-0.21961970130119118,29.921905517578125,30.217381362915038,0
66,2015-04-09,30.116853713989258,30.13886549842666,29.808716718876976,29.933438036317337,12710900,2015,April,0.3301487795496847,16.357970529716855,-0.22836471455381888,29.99945831298828,0.2567807481225657,0.6127451094972377,29.97850363595145,30.20283821105957,0
67,2015-04-10,29.99212074279785,30.19754532638618,29.970108966913354,30.1461891804891,8720000,2015,April,0.2274363594728257,15.981129910564055,-0.878525671665454,30.116853713989258,0.3301487795496847,-0.5110710238326306,30.013089316231863,30.192639770507814,0
68,2015-04-13,29.860069274902344,30.058158518684863,29.860069274902344,30.058158518684863,9616300,2015,April,0.19808924378251902,16.0789702372639,-0.7325086665139446,29.99212074279785,0.2274363594728257,-0.6590198919184689,30.015184947422572,30.17718090057373,0
69,2015-04-14,29.720666885375977,29.823381987119937,29.581272016773998,29.779361229229668,11209700,2015,April,0.24210997034593973,16.232290122078883,-0.47292649981929447,29.860069274902344,0.19808924378251902,-0.19709739037679697,29.997365951538086,30.172467918395995,0
70,2015-04-15,29.639965057373047,29.940766559646228,29.581270716100118,29.779359919845906,11189100,2015,April,0.3594958435461102,16.23045073747179,-0.476282463565943,29.720666885375977,0.24210997034593973,-0.46809220496361836,29.9166624886649,30.160028839111327,0
71,2015-04-16,29.786705017089844,29.97745888967057,29.566606763013052,29.64731010920481,13121000,2015,April,0.4108521266575167,16.389724634301555,-0.16155497025767473,29.639965057373047,0.3594958435461102,0.470177251735749,29.873691286359513,30.14994239807129,0
72,2015-04-17,29.566600799560547,29.830719770661528,29.419867726871047,29.691324890891824,15330300,2015,April,0.4108520437904808,16.545341885358436,0.19836399602730745,29.786705017089844,0.4108521266575167,-0.4200691339628899,29.81185449872698,30.13472640991211,0
73,2015-04-20,29.830718994140625,30.006799236524607,29.647303357728372,29.65463875175664,13023700,2015,April,0.3594958787962348,16.38228140934422,-0.17740619708043706,29.566600799560547,0.4108520437904808,0.5937696421055042,29.770978110177175,30.12319175720215,0
74,2015-04-21,29.918760299682617,30.07283157458646,29.742682840793584,29.83805696489983,19673100,2015,April,0.3301487337928748,16.794762829185142,0.9058532852964971,29.830718994140625,0.3594958787962348,0.2704711465552933,29.760498046875,30.118365898132325,0
75,2015-04-22,30.307601928710938,30.498352966454934,30.131521679585187,30.49101757214581,26887200,2015,April,0.366831286869747,17.10716093208718,2.0811085311555884,29.918760299682617,0.3301487337928748,-0.6015399223751311,29.82443128313337,30.124518394470215,0
76,2015-04-23,30.043485641479492,30.380969783896294,30.021473859182144,30.248910284915656,17408800,2015,April,0.3594959247141496,16.672486440906432,0.5369742216296862,30.307601928710938,0.366831286869747,-0.6791141945321701,29.870548248291016,30.108362045288086,0
77,2015-04-24,29.99945831298828,30.168200347283147,29.940766770003233,30.1095088042981,11623300,2015,April,0.2274335772799141,16.26852234821903,-0.4055465675079431,30.043485641479492,0.3594959247141496,-0.3655007858982656,29.92190442766462,30.091761741638184,0
78,2015-04-27,29.9554443359375,30.190216136474945,29.918758968159267,30.080165630541494,10044600,2015,April,0.2714571683156777,16.122545834187907,-0.6627339445387227,29.99945831298828,0.2274335772799141,-0.41462968035441805,29.946010044642858,30.077191734313963,0
79,2015-04-28,29.911428451538086,30.058161550477195,29.786704337894466,30.043487960713176,12174800,2015,April,0.27145721258272815,16.314878881830147,-0.31570122739742495,29.9554443359375,0.2714571683156777,-0.43956117661098204,29.995271137782506,30.06436088562012,0
80,2015-04-29,29.70600128173828,29.896752335147664,29.639971532731025,29.830722586140407,11371400,2015,April,0.2567808024166389,16.246612077133243,-0.4465838135167183,29.911428451538086,0.27145721258272815,-0.4180968263238528,29.977454321725027,30.050040969848634,0
81,2015-04-30,29.75735092163086,29.772024506939434,29.551923526011063,29.639965037862503,12700800,2015,April,0.22010098092837183,16.357175620306077,-0.23001011425484558,29.70600128173828,0.2567808024166389,0.3960392113094817,29.954395839146205,30.03791213989258,0
82,2015-05-01,30.01413917541504,30.02881276439401,29.713337598098377,29.772031954014277,10848300,2015,May,0.3154751662956343,16.199519035827517,-0.531802485160983,29.75735092163086,0.22010098092837183,0.8132035521617037,29.912472588675364,30.02538917541504,0
83,2015-05-04,30.050817489624023,30.153529799219232,29.911422612130597,29.992125940726986,10204800,2015,May,0.2421071870886351,16.138368853790972,-0.6366356245283782,30.01413917541504,0.3154751662956343,0.1956898587750296,29.913519995553152,30.01563705444336,0
84,2015-05-05,29.896753311157227,30.182881299962656,29.845397148997325,30.182881299962656,11721300,2015,May,0.3374841509653308,16.276918342778277,-0.38958130308213934,30.050817489624023,0.2421071870886351,-0.947981029252443,29.898847852434432,30.004550399780275,0
85,2015-05-06,29.830718994140625,30.146194112665736,29.63262977097133,30.10951154512339,11906900,2015,May,0.5135643416944049,16.29262870596186,-0.3593450471900048,29.896753311157227,0.3374841509653308,-0.92592850789012,29.88102994646345,29.988067932128907,0
86,2015-05-07,29.860069274902344,30.014137753832927,29.720671585554943,29.735345173838923,13834700,2015,May,0.293466168277984,16.44269055911563,-0.04528548841383652,29.830718994140625,0.5135643416944049,0.4194472952449639,29.87369292122977,29.97333652496338,0
87,2015-05-08,30.065500259399414,30.204895179468092,29.970123314772746,30.080173850780547,11144400,2015,May,0.23477186469534672,16.226447777283262,-0.4835645790744474,29.860069274902344,0.293466168277984,-0.04878160430163838,29.925049918038503,29.956747436523436,0
88,2015-05-11,30.03615379333496,30.366302610534714,29.99213581684263,30.065500976797484,10113500,2015,May,0.3741667936920834,16.12938182185302,-0.6515093861822138,30.065500259399414,0.23477186469534672,-0.0976108247295501,29.96487889971052,29.92734733581543,0
89,2015-05-12,29.852733612060547,30.05082287263532,29.72801229912515,29.91142797017205,12384500,2015,May,0.32281057351016784,16.331956329419704,-0.28153881974343464,30.03615379333496,0.3741667936920834,-0.19622720175724412,29.94182096208845,29.89573417663574,0
90,2015-05-13,30.116853713989258,30.34429016183485,29.874746474786914,29.89675546052318,13183700,2015,May,0.4695436870479348,16.394491851869365,-0.1513404592423901,29.852733612060547,0.32281057351016784,0.7361944467743426,29.95125470842634,29.87304141998291,0
91,2015-05-14,30.447006225585938,30.520371386167,30.270925922009322,30.300273105722336,9961000,2015,May,0.24944546415767732,16.114188126518826,-0.6763532925591023,30.116853713989258,0.4695436870479348,0.4842633574675268,30.029862267630442,29.86350021362305,0
92,2015-05-15,30.46167755126953,30.586398874719084,30.395647792178217,30.410321382943096,8479000,2015,May,0.19075108254086715,15.95310319422457,-0.9177871892840123,30.447006225585938,0.24944546415767732,0.16887742710684045,30.119999204363143,29.855707702636717,0
93,2015-05-18,30.314937591552734,30.439661685517585,30.2635814348321,30.439661685517585,11511700,2015,May,0.17608025068548372,16.258874554314193,-0.42372741964998084,30.46167755126953,0.19075108254086715,-0.40974205053071,30.184980392456055,29.857786598205568,0
94,2015-05-19,30.307601928710938,30.366293479285776,30.175542441541776,30.248907579435482,9072000,2015,May,0.19075103774400048,16.020703415178943,-0.8211810484217507,30.314937591552734,0.17608025068548372,0.19403791400175605,30.219566345214844,29.86161064147949,0
95,2015-05-20,30.33694076538086,30.513020982355858,30.307596394801777,30.351614350020448,10965200,2015,May,0.20542458755408077,16.210237270719464,-0.51275820545306,30.307601928710938,0.19075103774400048,-0.048345318540127566,30.262535912649973,29.87620834350586,0
96,2015-05-21,30.2489013671875,30.31493109721149,30.131515491444866,30.270910344295483,9270900,2015,May,0.18341560576662275,16.042391128072392,-0.7887780780718285,30.33694076538086,0.20542458755408077,-0.07270669054104284,30.319131306239537,29.897631187438964,0
97,2015-05-22,30.23423957824707,30.256251362642608,30.109518261043924,30.168209822462718,11909500,2015,May,0.14673310159868436,16.292847042888685,-0.3589214789501366,30.2489013671875,0.18341560576662275,0.21887197209556725,30.335900715419225,29.907022094726564,0
98,2015-05-26,30.072818756103516,30.21221358486561,29.88940318203255,30.16819283955674,15194300,2015,May,0.32281040283305984,16.536430981300573,0.17620811886496754,30.23423957824707,0.14673310159868436,-0.31614118870311475,30.28244536263602,29.92286895751953,0
99,2015-05-27,30.168193817138672,30.22688814611912,29.955433871333653,30.036134375632304,9863100,2015,May,0.2714542747854658,16.1043111801757,-0.6923022658987572,30.072818756103516,0.32281040283305984,0.43966856671644305,30.24051911490304,29.935047454833985,0
100,2015-05-28,30.182880401611328,30.30026631144026,29.992129347652124,30.226901167309997,9395200,2015,May,0.3081369637881366,16.055709584959548,-0.7685282579888958,30.168193817138672,0.2714542747854658,-0.14563439849492918,30.22165380205427,29.944291725158692,0
101,2015-05-29,30.050817489624023,30.2122241468168,29.911422612130597,30.2122241468168,19628600,2015,May,0.3008015346862045,16.792498295246293,0.8986037519602903,30.182880401611328,0.3081369637881366,-0.5342428826438583,30.18497031075614,29.949573974609375,0
102,2015-06-01,30.03615379333496,30.380976202265977,29.99213581684263,30.34429362228855,12684100,2015,June,0.38884038542334665,16.355859877396437,-0.23273072564169173,30.050817489624023,0.3008015346862045,-1.0154786688698978,30.14200074332101,29.96307342529297,0
103,2015-06-02,30.072818756103516,30.197540003095984,29.845382436723675,29.962768292181114,11878600,2015,June,0.3521575663723091,16.290249104021647,-0.3639554245701094,30.03615379333496,0.38884038542334665,0.3672907084193555,30.116846084594727,29.968062286376952,0
104,2015-06-03,29.984786987304688,30.23423236086562,29.91875724728266,30.153529034316428,8153800,2015,June,0.3154751135829592,15.913994756863621,-0.9707658014398427,30.072818756103516,0.3521575663723091,-0.559609612591953,30.081210000174387,29.97173065185547,0
105,2015-06-04,29.779369354248047,30.06549736185121,29.73534858434713,29.86740809534876,10145800,2015,June,0.3301487775040819,16.13257048327558,-0.646247365356158,29.984786987304688,0.3154751135829592,-0.29476525321400227,30.039288657052175,29.97349151611328,0
106,2015-06-05,29.41986846923828,29.728008209531744,29.40519768042966,29.698661034513194,15975600,2015,June,0.3228105291020853,16.586573178803466,0.3034903749453806,29.779369354248047,0.3301487775040819,-0.9387378271058212,29.93238503592355,29.968355827331543,0
107,2015-06-08,29.463891983032227,29.537257128728605,29.36117965957693,29.41987121639385,14339300,2015,June,0.1760774691516751,16.47851464717781,0.03691933229290409,29.41986846923828,0.3228105291020853,0.1496293655216465,29.829672404697963,29.965568161010744,0
108,2015-06-09,29.493244171142578,29.654648078834306,29.42721440931825,29.471232384733543,10772700,2015,June,0.22743366951605637,16.19252580691955,-0.5441185462894602,29.463891983032227,0.1760774691516751,0.07468905989977248,29.750019073486328,29.967329177856445,0
109,2015-06-10,29.588607788085938,29.742676230045046,29.5519224268289,29.581269596354478,11979900,2015,June,0.19075380321614688,16.298740886844477,-0.34745255430139593,29.493244171142578,0.22743366951605637,0.024806885679998763,29.686083929879324,29.964687995910644,0
110,2015-06-11,29.6625919342041,29.773550393579743,29.610812072306363,29.66999066978426,11944900,2015,June,0.1627383212733804,16.295815050721096,-0.35315443445346867,29.588607788085938,0.19075380321614688,-0.024936764094408193,29.627480098179408,29.962939414978027,0
111,2015-06-12,29.559019088745117,29.67737340937093,29.470254053723153,29.618197659952816,15568600,2015,June,0.20711935564777662,16.560766687493196,0.23718565431984864,29.6625919342041,0.1627383212733804,-0.19980476829525412,29.5666561126709,29.957211799621582,0
112,2015-06-15,29.285324096679688,29.485047533946315,29.27052945446111,29.46285698151318,11364800,2015,June,0.21451807948520596,16.246031505216667,-0.4476590252025377,29.559019088745117,0.20711935564777662,-0.6025650701318208,29.49607821873256,29.946010284423828,0
113,2015-06-16,29.647785186767578,29.70696093267522,29.29271942416404,29.314912797945148,12517400,2015,June,0.4142415085111786,16.34263031422746,-0.2598879662517069,29.285324096679688,0.21451807948520596,1.1355053010622063,29.528637749808176,29.934868202209472,0
